ODS_RE_ST_XDR_S1U_DNS_HDET_MI|201905230015|20190523012257|20190523013524|747||305311507|
ODS_RE_ST_XDR_S1U_GNRL_HDET_MI|201905230015|20190523012456|20190523013541|645||405108579|
ODS_RE_ST_XDR_S1MME_HDET_MI|201905230015|20190523011756|20190523014117|1401||118933396|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_CELL_BASE_H|2019052223|20190523013507|20190523014229|442||1180618395|
ODS_RE_ST_XDR_S1U_RTSP_HDET_MI|201905230030|20190523014258|20190523014306|8||216|
ODS_RE_ST_XDR_S1U_MMS_HDET_MI|201905230030|20190523014257|20190523014307|10||2357|
ODS_RE_ST_XDR_S1U_FTP_HDET_MI|201905230030|20190523014300|20190523014310|10||20651|
ODS_RE_ST_XDR_S1U_EMAIL_HDET_MI|201905230030|20190523014301|20190523014311|10||28521|
ODS_RE_ST_XDR_S1U_IM_HDET_MI|201905230030|20190523013756|20190523014357|361||75353148|
ODS_RE_ST_XDR_S1U_VIDEO_HDET_MI|201905230030|20190523014056|20190523014409|193||3583580|
ODS_RE_ST_XDR_SGS_HDET_MI|201905230030|20190523013957|20190523014409|252||5629717|
ODS_RE_ST_XDR_S1U_P2P_HDET_MI|201905230030|20190523014259|20190523014414|75||444414|
ODS_RE_ST_XDR_S1U_VOIP_HDET_MI|201905230030|20190523014256|20190523014429|93||465955|
ODS_RE_ST_XDR_S6A_HDET_MI|201905230030|20190523014057|20190523014438|221||4391724|
ODS_RE_ST_XDR_S11_HDET_MI|201905230015|20190523012156|20190523014611|1455||12978815|
ODS_RE_ST_XDR_S1U_HTTP_HDET_MI|201905230030|20190523013556|20190523014722|686||277878398|
ODS_RE_ST_XDR_S1U_GNRL_HDET_MI|201905230030|20190523013956|20190523014836|520||360875420|
ODS_RE_ST_XDR_S1U_DNS_HDET_MI|201905230030|20190523013757|20190523015044|767||278331644|
ODS_RE_ST_XDR_S1MME_HDET_MI|201905230030|20190523013257|20190523015341|1244||113433511|
ODS_RE_ST_XDR_S1U_EMAIL_HDET_MI|201905230045|20190523015758|20190523015810|12||29381|
ODS_RE_ST_XDR_S1U_MMS_HDET_MI|201905230045|20190523015756|20190523015810|14||2288|
ODS_RE_ST_XDR_S1U_IM_HDET_MI|201905230045|20190523015258|20190523015810|312||65193623|
ODS_RE_ST_XDR_S1U_RTSP_HDET_MI|201905230045|20190523015801|20190523015811|10||244|
ODS_RE_ST_XDR_S1U_FTP_HDET_MI|201905230045|20190523015800|20190523015812|12||20268|
ODS_RE_ST_XDR_S1U_MMS_HDET_H|2019052300|20190523015815|20190523015819|4||10665|
ODS_RE_ST_XDR_S1U_RTSP_HDET_H|2019052300|20190523015819|20190523015822|3||1066|
ODS_RE_ST_XDR_S1U_VIDEO_HDET_MI|201905230045|20190523015558|20190523015823|145||3162344|
ODS_RE_ST_XDR_S1U_FTP_HDET_H|2019052300|20190523015818|20190523015825|7||81523|
ODS_RE_ST_XDR_S1U_EMAIL_HDET_H|2019052300|20190523015817|20190523015829|12||116535|
ODS_RE_ST_XDR_S6A_HDET_MI|201905230045|20190523015557|20190523015857|180||3895767|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_URI_H|2019052223|20190523015315|20190523015904|349||931509308|
ODS_RE_ST_XDR_SGS_HDET_MI|201905230045|20190523015458|20190523015907|249||5467805|
ODS_RE_ST_XDR_S1U_VOIP_HDET_MI|201905230045|20190523015802|20190523015908|66||429145|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_CELL_H|2019052223|20190523014314|20190523015913|959||45980076|
ODS_RE_ST_XDR_S1U_P2P_HDET_MI|201905230045|20190523015759|20190523015931|92||418538|
ODS_RE_ST_XDR_S11_HDET_MI|201905230030|20190523013656|20190523020039|1423||12667671|
ODS_RE_ST_XDR_S1U_HTTP_HDET_MI|201905230045|20190523015057|20190523020141|644||242910456|
ODS_RE_ST_XDR_S6A_HDET_H|2019052300|20190523015902|20190523020150|168||8707794|
ODS_RE_ST_XDR_S1U_P2P_HDET_H|2019052300|20190523020004|20190523020210|126||1726110|
ODS_RE_ST_XDR_SGS_HDET_H|2019052300|20190523020003|20190523020220|137||13744081|
ODS_RE_ST_XDR_S1U_VOIP_HDET_H|2019052300|20190523020007|20190523020224|137||1489473|
ODS_RE_ST_XDR_S1U_VIDEO_HDET_H|2019052300|20190523015904|20190523020329|265||15370166|
ODS_RE_ST_XDR_S1U_IM_HDET_H|2019052300|20190523015903|20190523020339|276||317945857|
ODS_RE_ST_XDR_S1U_GNRL_HDET_MI|201905230045|20190523015457|20190523020342|525||320028166|
ODS_RE_ST_XDR_S1U_DNS_HDET_MI|201905230045|20190523015257|20190523020456|719||245784783|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_CELL_EXT_H|2019052222|20190523010720|20190523020541|3501||6976307|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_TER_H|2019052223|20190523014816|20190523020612|1076||47591037|
ODS_RE_ST_XDR_S1MME_HDET_MI|201905230045|20190523014756|20190523021039|1363||107383600|
ODS_RE_ST_XDR_S1U_GNRL_HDET_H|2019052300|20190523020401|20190523021124|443||1450110578|
ODS_RE_ST_XDR_S1U_IM_HDET_MI|201905230100|20190523020756|20190523021253|297||58175116|
ODS_RE_ST_XDR_S1U_DNS_HDET_H|2019052300|20190523020502|20190523021302|480||1172340481|
ODS_RE_ST_XDR_S1U_MMS_HDET_MI|201905230100|20190523021256|20190523021306|10||1932|
ODS_RE_ST_XDR_S1U_EMAIL_HDET_MI|201905230100|20190523021257|20190523021309|12||28853|
ODS_RE_ST_XDR_S1U_RTSP_HDET_MI|201905230100|20190523021302|20190523021309|7||182|
ODS_RE_ST_XDR_S1U_FTP_HDET_MI|201905230100|20190523021300|20190523021312|12||19425|
ODS_RE_ST_XDR_S1U_VIDEO_HDET_MI|201905230100|20190523021056|20190523021314|138||2700212|
ODS_RE_ST_XDR_S1U_HTTP_HDET_H|2019052300|20190523020202|20190523021329|687||1191890247|
ODS_RE_ST_XDR_S1U_P2P_HDET_MI|201905230100|20190523021259|20190523021405|66||374906|
ODS_RE_ST_XDR_S1U_VOIP_HDET_MI|201905230100|20190523021303|20190523021407|64||402233|
ODS_RE_ST_XDR_S6A_HDET_MI|201905230100|20190523021057|20190523021414|197||4384449|
ODS_RE_ST_XDR_SGS_HDET_MI|201905230100|20190523020957|20190523021414|257||5428561|
DW_F_XDR_S1U_GENERAL_TCP_4G_H|2019052300|20190523021206|20190523021454|168||612180183|
ODS_RE_ST_XDR_S11_HDET_MI|201905230045|20190523015156|20190523021557|1441||12632251|
ODS_RE_ST_XDR_S1U_HTTP_HDET_MI|201905230100|20190523020556|20190523021619|623||216610926|
DW_F_XDR_S1U_DNS_EUCSVT_4G_H|2019052300|20190523021308|20190523021706|238||628643358|
ODS_RE_ST_XDR_S1U_GNRL_HDET_MI|201905230100|20190523020956|20190523021755|479||285476021|
DW_F_XDR_S1U_HTTP_EUCSVT_4G_H|2019052300|20190523021407|20190523021904|297||251637979|
